trial_id,model,task_id,layout,repeat,pixel_distance,dom_element_separation,delimitation_error,exact_match,content_category,run_id
232a95bf1e2733493ce7eb43,foundry/Kimi-K2.6,read-known-value,form,6,112.609375,6,False,True,correct_content,REV-boundary-cues-232a95bf1e2733493ce7eb43-A0
8a5fa002232131c446067dfb,foundry/Kimi-K2.6,read-known-value,table,1,106.609375,4,False,True,correct_content,REV-boundary-cues-8a5fa002232131c446067dfb-A0
faa545cef34cd80c542c9139,foundry/Kimi-K2.6,copy-known-value,cards,1,110.25,4,False,True,correct_content,REV-boundary-cues-faa545cef34cd80c542c9139-A0
cf3d9f9145c79cdc58288503,foundry/Kimi-K2.6,read-known-value,form,2,112.609375,6,False,True,correct_content,REV-boundary-cues-cf3d9f9145c79cdc58288503-A0
8eb3027b61254a6af6fa0483,foundry/Kimi-K2.6,copy-known-value,cards,3,110.25,4,False,True,correct_content,REV-boundary-cues-8eb3027b61254a6af6fa0483-A0
651a38b06c87d352857c69d5,foundry/Kimi-K2.6,copy-known-value,form,2,110.25,6,False,False,no_answer,REV-boundary-cues-651a38b06c87d352857c69d5-A0
94f037569ccd0c587e5c1d7e,foundry/Kimi-K2.6,copy-known-value,table,2,104.25,4,False,False,no_answer,REV-boundary-cues-94f037569ccd0c587e5c1d7e-A0
5dc4ff88c7b126c1dc321c02,foundry/Kimi-K2.6,read-known-value,table,4,106.609375,4,False,True,correct_content,REV-boundary-cues-5dc4ff88c7b126c1dc321c02-A0
7ec46a2377eec63da06a78c1,foundry/Kimi-K2.6,read-known-value,cards,1,112.609375,4,False,True,correct_content,REV-boundary-cues-7ec46a2377eec63da06a78c1-A0
ed631172cd362e72543b2c3c,foundry/Kimi-K2.6,copy-known-value,cards,2,110.25,4,False,True,correct_content,REV-boundary-cues-ed631172cd362e72543b2c3c-A0
94196083fe1ea3241ddbbb1c,foundry/Kimi-K2.6,read-known-value,cards,3,112.609375,4,False,True,correct_content,REV-boundary-cues-94196083fe1ea3241ddbbb1c-A0
f5b7204c0063718241dbedfd,foundry/Kimi-K2.6,read-known-value,table,7,106.609375,4,False,True,correct_content,REV-boundary-cues-f5b7204c0063718241dbedfd-A0
fd2bb19eb92a5fbcac1e9c09,foundry/Kimi-K2.6,read-known-value,cards,6,112.609375,4,False,True,correct_content,REV-boundary-cues-fd2bb19eb92a5fbcac1e9c09-A0
a4a4ae12ad42b4944db8da97,foundry/Kimi-K2.6,copy-known-value,table,1,104.25,4,False,False,no_answer,REV-boundary-cues-a4a4ae12ad42b4944db8da97-A0
4d4a7c93840b049e5c1744e4,foundry/Kimi-K2.6,read-known-value,form,1,112.609375,6,False,True,correct_content,REV-boundary-cues-4d4a7c93840b049e5c1744e4-A0
152711769e5b0ec6a73a9411,foundry/Kimi-K2.6,copy-known-value,table,6,104.25,4,False,True,correct_content,REV-boundary-cues-152711769e5b0ec6a73a9411-A0
43a4ec39b728feb0c4fef205,foundry/Kimi-K2.6,copy-known-value,table,8,104.25,4,False,False,no_answer,REV-boundary-cues-43a4ec39b728feb0c4fef205-A0
8d9a82971d3637ad83c9d14b,foundry/Kimi-K2.6,copy-known-value,cards,8,110.25,4,False,False,no_answer,REV-boundary-cues-8d9a82971d3637ad83c9d14b-A0
0c8f529218bf6fd8705cc363,foundry/Kimi-K2.6,copy-known-value,cards,7,110.25,4,False,False,no_answer,REV-boundary-cues-0c8f529218bf6fd8705cc363-A0
9b7b558f4f86f7f4d58ddf79,foundry/gpt-5-mini,copy-known-value,table,3,104.25,4,False,False,no_answer,REV-boundary-cues-9b7b558f4f86f7f4d58ddf79-A0
0605bdaf21b971646d41930f,foundry/gpt-5-mini,read-known-value,form,9,112.609375,6,False,True,correct_content,REV-boundary-cues-0605bdaf21b971646d41930f-A0
38c16f9c78cfa2843d157706,foundry/gpt-5-mini,read-known-value,table,1,106.609375,4,False,True,correct_content,REV-boundary-cues-38c16f9c78cfa2843d157706-A0
e6142937a4fd0778b3bc2e23,foundry/gpt-5-mini,read-known-value,table,10,106.609375,4,False,True,correct_content,REV-boundary-cues-e6142937a4fd0778b3bc2e23-A0
93a855e10ee2383862b86252,foundry/gpt-5-mini,copy-known-value,form,1,110.25,6,False,False,no_answer,REV-boundary-cues-93a855e10ee2383862b86252-A0
acea0989d1bfa624ac4aaa18,foundry/gpt-5-mini,copy-known-value,form,4,110.25,6,False,False,no_answer,REV-boundary-cues-acea0989d1bfa624ac4aaa18-A0
8b3277703905178935be6132,foundry/gpt-5-mini,read-known-value,form,2,112.609375,6,False,True,correct_content,REV-boundary-cues-8b3277703905178935be6132-A0
6b9fd045ebea2d902039908a,foundry/gpt-5-mini,read-known-value,form,7,112.609375,6,False,True,correct_content,REV-boundary-cues-6b9fd045ebea2d902039908a-A0
90d3491513ee24941bb984bd,foundry/gpt-5-mini,read-known-value,form,3,112.609375,6,False,True,correct_content,REV-boundary-cues-90d3491513ee24941bb984bd-A0
95828cc059f0d1f0e88a6d40,foundry/gpt-5-mini,copy-known-value,cards,1,110.25,4,False,False,no_answer,REV-boundary-cues-95828cc059f0d1f0e88a6d40-A0
e2ea118e789b7c27359631e4,foundry/gpt-5-mini,read-known-value,cards,5,112.609375,4,False,True,correct_content,REV-boundary-cues-e2ea118e789b7c27359631e4-A0
ba1fa516ff1d9b3129081f26,foundry/gpt-5-mini,copy-known-value,form,7,110.25,6,False,False,no_answer,REV-boundary-cues-ba1fa516ff1d9b3129081f26-A0
3cd2b5f153a5a190099aa5fe,foundry/gpt-5-mini,copy-known-value,table,1,104.25,4,False,False,correct_content,REV-boundary-cues-3cd2b5f153a5a190099aa5fe-A0
cc83fe2a96f364ea3d110162,foundry/gpt-5-mini,read-known-value,table,6,106.609375,4,False,True,correct_content,REV-boundary-cues-cc83fe2a96f364ea3d110162-A0
1fb8d85c3e63f8c5e83d01f3,foundry/gpt-5-mini,read-known-value,table,3,106.609375,4,False,True,correct_content,REV-boundary-cues-1fb8d85c3e63f8c5e83d01f3-A0
3d13f02202ff8887f25fe7f5,foundry/gpt-5-mini,read-known-value,table,8,106.609375,4,False,True,correct_content,REV-boundary-cues-3d13f02202ff8887f25fe7f5-A0
06a2d8dfa6fd242cbbb0dc78,foundry/gpt-5-mini,copy-known-value,cards,5,110.25,4,False,False,no_answer,REV-boundary-cues-06a2d8dfa6fd242cbbb0dc78-A0
bd5ddd71c1a9c6c7161cce8a,foundry/gpt-5-mini,copy-known-value,table,8,104.25,4,False,False,correct_content,REV-boundary-cues-bd5ddd71c1a9c6c7161cce8a-A0
541b3e157daf502566f82bc5,foundry/gpt-5-mini,read-known-value,form,4,112.609375,6,False,True,correct_content,REV-boundary-cues-541b3e157daf502566f82bc5-A0
915acfe6be49cd264de0ef9d,foundry/gpt-5-mini,copy-known-value,form,2,110.25,6,False,False,correct_content,REV-boundary-cues-915acfe6be49cd264de0ef9d-A0
17fd27cfa9f87129370eb24f,foundry/gpt-5-mini,read-known-value,form,6,112.609375,6,False,True,correct_content,REV-boundary-cues-17fd27cfa9f87129370eb24f-A0
80499d507c38ab598edc6e3f,foundry/gpt-5-mini,read-known-value,cards,4,112.609375,4,False,True,correct_content,REV-boundary-cues-80499d507c38ab598edc6e3f-A0
0c1563370b699fa86b859cab,foundry/gpt-5-mini,read-known-value,form,1,112.609375,6,False,True,correct_content,REV-boundary-cues-0c1563370b699fa86b859cab-A0
a90bc4d789a16ebca3d6e899,foundry/gpt-5-mini,read-known-value,table,4,106.609375,4,False,True,correct_content,REV-boundary-cues-a90bc4d789a16ebca3d6e899-A0
6bb1df47413b17f3a8926027,foundry/gpt-5-mini,copy-known-value,table,5,104.25,4,False,False,no_answer,REV-boundary-cues-6bb1df47413b17f3a8926027-A0
b184c926936f041a5ea7ce21,foundry/gpt-5-mini,copy-known-value,cards,2,110.25,4,False,False,correct_content,REV-boundary-cues-b184c926936f041a5ea7ce21-A0
b349f2479bcf4e70709e1edc,foundry/gpt-5-mini,read-known-value,table,7,106.609375,4,False,True,correct_content,REV-boundary-cues-b349f2479bcf4e70709e1edc-A0
14f3d579ed5b91dad13b555a,foundry/gpt-5-mini,copy-known-value,table,7,104.25,4,False,False,no_answer,REV-boundary-cues-14f3d579ed5b91dad13b555a-A0
0aa49a92b36254ac9a36a7a6,foundry/gpt-5-mini,read-known-value,cards,3,112.609375,4,False,True,correct_content,REV-boundary-cues-0aa49a92b36254ac9a36a7a6-A0
9be06ff0bdcb05030499334e,foundry/gpt-5-mini,copy-known-value,table,2,104.25,4,False,False,no_answer,REV-boundary-cues-9be06ff0bdcb05030499334e-A0
cf31a18d762c787ff9836740,foundry/gpt-5-mini,copy-known-value,table,4,104.25,4,False,False,correct_content,REV-boundary-cues-cf31a18d762c787ff9836740-A0
fd474275bdeb63cd6e59eaed,foundry/gpt-5-mini,copy-known-value,table,6,104.25,4,False,True,correct_content,REV-boundary-cues-fd474275bdeb63cd6e59eaed-A0
689516d08aa7424d537e38ff,foundry/gpt-5-mini,copy-known-value,cards,3,110.25,4,False,False,correct_content,REV-boundary-cues-689516d08aa7424d537e38ff-A0
bfe72e9cf3e8dede603ef3ff,foundry/gpt-5-mini,copy-known-value,cards,4,110.25,4,False,False,no_answer,REV-boundary-cues-bfe72e9cf3e8dede603ef3ff-A0
c508305f68d8e6094667db01,foundry/gpt-5-mini,copy-known-value,cards,8,110.25,4,False,False,correct_content,REV-boundary-cues-c508305f68d8e6094667db01-A0
0a9d1a8e7a2799a4b31f24b1,foundry/gpt-5-mini,copy-known-value,form,9,110.25,6,False,True,correct_content,REV-boundary-cues-0a9d1a8e7a2799a4b31f24b1-A0
38a3f9f18bd4a23e7140c6ab,foundry/gpt-5-mini,read-known-value,cards,6,112.609375,4,False,True,correct_content,REV-boundary-cues-38a3f9f18bd4a23e7140c6ab-A0
43f23580ffffe1b810a3cb3c,foundry/gpt-5-mini,copy-known-value,cards,10,110.25,4,False,False,no_answer,REV-boundary-cues-43f23580ffffe1b810a3cb3c-A0
1f80b8b2c1f7a494d529982c,foundry/gpt-5-mini,copy-known-value,form,10,110.25,6,False,False,correct_content,REV-boundary-cues-1f80b8b2c1f7a494d529982c-A0
756233cf7b59aca08c2d119c,foundry/gpt-5-mini,read-known-value,cards,10,112.609375,4,False,True,correct_content,REV-boundary-cues-756233cf7b59aca08c2d119c-A0
a37dc21f298c6e52c0e73474,foundry/gpt-5-mini,copy-known-value,form,8,110.25,6,False,False,no_answer,REV-boundary-cues-a37dc21f298c6e52c0e73474-A0
0e154eeb0193b7d179943c74,foundry/gpt-5-mini,read-known-value,table,9,106.609375,4,False,True,correct_content,REV-boundary-cues-0e154eeb0193b7d179943c74-A0
03f85db0eafe3de8eac2f723,foundry/gpt-5-mini,copy-known-value,form,5,110.25,6,False,True,correct_content,REV-boundary-cues-03f85db0eafe3de8eac2f723-A0
4f184c405d384de9cfd087aa,foundry/gpt-5-mini,read-known-value,cards,2,112.609375,4,False,True,correct_content,REV-boundary-cues-4f184c405d384de9cfd087aa-A0
238d3ac163818586ce0f4e4d,foundry/gpt-5-mini,copy-known-value,cards,9,110.25,4,False,False,correct_content,REV-boundary-cues-238d3ac163818586ce0f4e4d-A0
b7dba493270bddba7f829280,foundry/gpt-5-mini,copy-known-value,cards,6,110.25,4,False,False,correct_content,REV-boundary-cues-b7dba493270bddba7f829280-A0
c67e64de1da69e5adee6a349,foundry/gpt-5-mini,copy-known-value,table,9,104.25,4,False,False,correct_content,REV-boundary-cues-c67e64de1da69e5adee6a349-A0
9cce9c6649bb2ad1a42b8835,foundry/gpt-5-mini,copy-known-value,form,3,110.25,6,False,False,correct_content,REV-boundary-cues-9cce9c6649bb2ad1a42b8835-A0
763e9e2a2a3447504fd5dc3b,foundry/gpt-5-mini,copy-known-value,cards,7,110.25,4,False,False,no_answer,REV-boundary-cues-763e9e2a2a3447504fd5dc3b-A0
67fdb68b0518965948253168,foundry/gpt-5-mini,read-known-value,cards,1,112.609375,4,False,True,correct_content,REV-boundary-cues-67fdb68b0518965948253168-A0
362fd3674b4e9baddc5002a7,foundry/gpt-5-mini,copy-known-value,form,6,110.25,6,False,False,correct_content,REV-boundary-cues-362fd3674b4e9baddc5002a7-A0
5c593764a8683261d03c746f,foundry/gpt-5-mini,read-known-value,table,2,106.609375,4,False,True,correct_content,REV-boundary-cues-5c593764a8683261d03c746f-A0
1761e56783cd113298a7f7f3,foundry/gpt-5-mini,read-known-value,form,8,112.609375,6,False,True,correct_content,REV-boundary-cues-1761e56783cd113298a7f7f3-A0
7b888d0a8875ab3196b766bf,foundry/gpt-5-mini,read-known-value,table,5,106.609375,4,False,True,correct_content,REV-boundary-cues-7b888d0a8875ab3196b766bf-A0
344e16face08de5ad094deee,foundry/gpt-5-mini,read-known-value,form,10,112.609375,6,False,True,correct_content,REV-boundary-cues-344e16face08de5ad094deee-A0
ac142e32b8e56b5f31af69b3,foundry/gpt-5-mini,read-known-value,cards,7,112.609375,4,False,True,correct_content,REV-boundary-cues-ac142e32b8e56b5f31af69b3-A0
506227afbfdcb75dbd3d5216,foundry/gpt-5-mini,read-known-value,cards,8,112.609375,4,False,True,correct_content,REV-boundary-cues-506227afbfdcb75dbd3d5216-A0
867d211fe8537d28779a22aa,foundry/gpt-5-mini,copy-known-value,table,10,104.25,4,False,False,correct_content,REV-boundary-cues-867d211fe8537d28779a22aa-A0
351c740f127aa71339f73333,foundry/gpt-5-mini,read-known-value,cards,9,112.609375,4,False,True,correct_content,REV-boundary-cues-351c740f127aa71339f73333-A0
78686ee05be42eee9e613807,foundry/gpt-5-mini,read-known-value,form,5,112.609375,6,False,True,correct_content,REV-boundary-cues-78686ee05be42eee9e613807-A0
